804,523,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/miles.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Key.wav,0.5,0.5925,0.5,0
839,496,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/miles.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Key.wav,0.5,0.5,0.5,0
1128,515,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/miles.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Key.wav,0.5,0.5,0.5,0
1165,544,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/miles.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Key.wav,0.5,0.5925,0.5,0
1200,517,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/miles.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Key.wav,0.5,0.5,0.5,0
1091,542,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/miles.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Key.wav,0.5,0.5,0.5,0
575,224,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.71,0
656,230,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.865,0
734,304,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.65,0
658,355,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.71,0
583,392,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.865,0
736,220,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/bananaman.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Meme/bruh.wav,0.5,0.5,0.5,0
424,329,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.65,0
435,389,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/balloon.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Meme/mcoof.wav,0.5,0.5,0.5,0
433,207,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/balloon.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Meme/mcoof.wav,0.5,0.5,0.5,0
111,284,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/Cactus.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Chior.wav,0.5,0.315,0.5,0
110,24,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/Cactus.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Chior.wav,0.5,0.5,0.5,0
1063,308,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.61,0.5,0
430,30,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.65,0
746,38,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.65,0
1070,35,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/baldmiles.gif,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Piano Keys.wav,0.5,0.5,0.5,0
111,203,90,90,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sprites/Cactus.png,D:/School/Computer science/CS461 Capstone/ProjectFiles/AudioZoo/Sounds/Custom/Chior.wav,0.5,0.1125,0.5,0
